ric,issuer,underlying,date,spot,sigma,mkt_px,model_px,cheap_pct,engine
JP285724031=,SBI Holdings,8473.T,2026-04-23,3019.0,0.4335511977043577,142.75,102.55745587825274,-28.155897808579518,Tree
JP285724031=,SBI Holdings,8473.T,2026-04-24,2978.0,0.4334746106174225,141.5,101.872419155838,-28.005357487040282,Tree
JP285724031=,SBI Holdings,8473.T,2026-04-27,2989.0,0.4331982496809742,141.75,101.97863315323329,-28.057401655567343,Tree
JP285724031=,SBI Holdings,8473.T,2026-04-28,3108.0,0.4407800799791118,145.875,104.01657449783247,-28.69472185238563,Tree
JP285724031=,SBI Holdings,8473.T,2026-04-29,3108.0,0.4407800799791118,145.875,104.01766121290122,-28.693976889185112,Tree
JP294960325=,Nikkon Holdings,9072.T,2025-06-20,3229.0,0.24856806565700537,159.75,162.56861325054658,1.7643901411872154,MC
JP294960325=,Nikkon Holdings,9072.T,2025-06-23,3230.0,0.24740626777114805,159.75,162.50032278577777,1.7216418064336583,MC
JP294960325=,Nikkon Holdings,9072.T,2025-06-24,3207.0,0.2481450745979941,158.8,161.58323251851536,1.7526653139265416,MC
JP294960325=,Nikkon Holdings,9072.T,2025-06-25,3217.0,0.2469399423026972,159.25,161.90851185981995,1.6693952023987144,MC
JP294960325=,Nikkon Holdings,9072.T,2025-06-26,3247.0,0.24639089709953219,160.625,163.14829590780633,1.570923522369699,MC
JP294960325=,Nikkon Holdings,9072.T,2025-06-27,3238.0,0.2462183308216402,160.25,162.76308014844562,1.5682247416197344,MC
JP294960325=,Nikkon Holdings,9072.T,2025-06-30,3209.0,0.24712765005907233,158.875,161.56676132263382,1.6942636177081498,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-01,3239.0,0.24725007666125107,160.25,162.87445392335403,1.6377247571631983,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-02,3246.0,0.24521664706719262,160.5,163.00293834322468,1.5594631421960652,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-03,3235.0,0.24282891553924815,160.0,162.2174092178236,1.3858807611397417,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-04,3235.0,0.24155130520269855,160.0,162.11521029406262,1.322006433789138,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-07,3246.0,0.23882867843251837,160.5,162.35822808172966,1.157774505750569,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-08,3228.0,0.21509007862353288,159.375,159.69391045874326,0.2001006799957716,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-09,3218.0,0.21527630420224392,158.875,159.2621021689943,0.24365203398539056,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-10,3225.0,0.21526301351068103,159.125,159.56749719500138,0.27808150510691587,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-11,3237.0,0.21513046753691115,159.625,160.0914706509103,0.29222906869870624,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-14,3272.0,0.21590374862020065,161.125,161.6867320323105,0.3486312070196976,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-15,3295.0,0.21530476129458997,162.125,162.64551844379815,0.3210599499140496,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-16,3327.0,0.21395683691623982,163.5,163.97777887874358,0.29221949770249434,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-17,3357.0,0.21436271610365826,165.6185,165.34984410101163,-0.16221370136088958,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-18,3439.0,0.21883311795813926,168.375,169.30530128600526,0.5525174675606594,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-21,3439.0,0.21883311795813926,168.375,169.30075903791155,0.5498197701033687,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-22,3381.0,0.22185108970680373,165.75,166.91887177330497,0.7052016731855031,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-23,3413.0,0.21678878182299094,167.125,167.99847970869888,0.5226505362446555,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-24,3472.0,0.21833695055961902,169.75,170.7076163513523,0.5641333439483358,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-25,3488.0,0.21709709489372456,170.5,171.34660146389916,0.4965404480346994,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-28,3386.0,0.22549898816918287,165.875,167.39195511471058,0.9145170246936449,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-29,3369.0,0.2258814428957375,165.125,166.68590794383306,0.9452886866513599,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-30,3397.0,0.22540273232403926,167.5535,167.86590574279307,0.1864513381057757,MC
JP294960325=,Nikkon Holdings,9072.T,2025-07-31,3412.0,0.22535511473339973,168.23,168.53753078252814,0.18280377015285446,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-01,3368.0,0.22713657570447807,166.2125,166.71883339540128,0.30463015441153374,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-04,3430.0,0.2293513893926365,167.625,169.62242620260963,1.1916039985739784,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-05,3383.0,0.22946617451484938,165.5,167.5139371268053,1.2168804391572825,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-06,3412.0,0.22821725543008733,166.75,168.73527725929716,1.1905710700432763,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-07,3451.0,0.21626493195146962,168.5,169.6626583324424,0.6900049450696679,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-08,3321.0,0.22785613454767253,162.625,164.6474523607114,1.2436294301069406,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-11,3321.0,0.22785613454767253,162.625,164.64565289665194,1.242522918771369,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-12,3373.0,0.22878197017305837,165.0,167.00981885090437,1.2180720308511312,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-13,3386.0,0.22147339988125836,165.625,167.0894417903265,0.8841912696310966,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-14,3361.0,0.22119346656004915,164.5,165.95539197249883,0.8847367613974653,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-15,3325.0,0.22228890334336732,162.875,164.42613301643706,0.9523456739444748,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-18,3320.0,0.22165732244084382,162.625,164.15704079528186,0.9420696665837716,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-19,3329.0,0.21654785743474683,163.0,164.20709712414532,0.7405503829112398,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-20,3392.0,0.2014786745527428,165.875,165.90459957418489,0.01784450591402295,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-21,3377.0,0.18375318692179618,165.25,164.19209013896187,-0.6401875104618012,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-22,3289.0,0.1903851406351991,161.25,160.59797964494803,-0.4043537085593636,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-25,3260.0,0.18744259429186322,160.0,159.1205024274812,-0.5496859828242506,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-26,3245.0,0.1862684886853198,159.375,158.37314627913503,-0.6286140993662568,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-27,3254.0,0.18539560853039105,159.75,158.7050834997861,-0.6540948358146486,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-28,3231.0,0.18596435915903695,158.75,157.7252599673243,-0.6455055323941473,MC
JP294960325=,Nikkon Holdings,9072.T,2025-08-29,3184.0,0.18722342214623508,156.625,155.695578506408,-0.5934055825008795,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-01,3203.0,0.1872092311128597,157.5,156.5403496029044,-0.6093018394257782,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-02,3193.0,0.18657863393887916,157.0,156.055629403663,-0.6015099339726083,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-03,3167.0,0.18521935049837937,155.875,154.75600146008375,-0.7178819823039282,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-04,3143.0,0.18557452544420897,154.75,153.70622891831192,-0.6744885826740408,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-05,3134.0,0.18513963138525463,154.375,153.28049770525712,-0.7089893407241336,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-08,3253.0,0.1994945035364104,159.625,159.51583174201414,-0.06839045136153926,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-09,3325.0,0.2037935486313883,162.875,162.998448578378,0.07579344796807555,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-10,3390.0,0.20735086163036867,165.75,166.12799788668124,0.22805302363875884,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-11,3380.0,0.2026105848880742,166.73885,165.36214554084296,-0.8256650799481067,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-12,3394.0,0.20174367341452404,165.875,165.93444341135768,0.03583626909279682,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-15,3394.0,0.20174367341452404,165.875,165.93047271573613,0.03344248122750859,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-16,3415.0,0.20183007347885037,166.875,166.88436512470167,0.005612059746321331,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-17,3424.0,0.20181163884139966,167.25,167.28877674630797,0.023184900632570407,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-18,3402.0,0.20237171268608156,166.25,166.3251880657632,0.04522590421846619,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-19,3401.0,0.20171050704348026,166.375,166.23690581715687,-0.08300176279076378,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-22,3445.0,0.2031099901295336,168.375,168.3124228988759,-0.037165316183581674,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-23,3445.0,0.2031099901295336,168.375,168.31106210484893,-0.0379735086272135,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-24,3412.0,0.20356114577673812,166.875,166.84042015929936,-0.02072200191798899,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-25,3458.0,0.20500614176556137,169.0,169.01066150637845,0.006308583655890257,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-26,3460.0,0.20394718873954631,169.125,169.0358704732535,-0.05270038536377814,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-29,3431.0,0.2041891033565883,169.5,167.73088721895178,-1.0437243546007207,MC
JP294960325=,Nikkon Holdings,9072.T,2025-09-30,3412.0,0.2045999620585328,168.625,166.90119361252135,-1.0222721349020882,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-01,3427.0,0.2045360503729008,169.375,167.56477600426095,-1.0687669347536832,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-02,3407.0,0.2049969034996352,168.5,166.70492909161052,-1.0653239812400455,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-03,3457.0,0.20682608141327075,170.5,169.061599172185,-0.8436368491583589,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-06,3494.0,0.2072725241942023,172.25,170.74746082778557,-0.8723014062202765,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-07,3436.0,0.21032466927792998,169.5,168.34069485920082,-0.6839558352797502,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-08,3516.0,0.2149880054586802,173.25,172.2346971099437,-0.5860334141739049,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-09,3437.0,0.2204580084813377,169.625,169.1072427020832,-0.3052364320806496,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-10,3420.0,0.21984956620092622,168.875,168.30544811298773,-0.33726240533664953,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-13,3420.0,0.21984956620092622,168.875,168.30053103024377,-0.3401740753552776,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-14,3362.0,0.22240763349440434,166.25,165.87395895849045,-0.22619010015612157,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-15,3418.0,0.2240455137076087,168.875,168.499756477789,-0.22220193765270643,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-16,3409.0,0.22343137435347069,168.5,168.0553018892529,-0.2639157927282562,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-17,3420.0,0.21802171779104576,169.0,168.16824480841143,-0.49216283525950894,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-20,3410.0,0.2152937769513737,168.5,167.50768667968345,-0.5889099823837121,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-21,3415.0,0.21445933106219361,168.75,167.6628269547204,-0.6442506934990214,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-22,3505.0,0.21816246687674024,172.875,171.92711001525714,-0.5483094633364326,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-23,3477.0,0.21859056416859612,171.625,170.70829039542943,-0.5341352393710534,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-24,3425.0,0.2121965879556344,169.25,167.94759468474965,-0.7695156958643156,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-27,3514.0,0.21810525504712916,173.375,172.3178782143942,-0.60973138319008,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-28,3418.0,0.22500289878096558,170.13,168.54159425429333,-0.9336423591998272,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-29,3408.0,0.2249075167849889,168.375,168.08502740897407,-0.17221831686766398,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-30,3436.0,0.2238953960320431,169.625,169.25846494027843,-0.21608551789038802,MC
JP294960325=,Nikkon Holdings,9072.T,2025-10-31,3476.0,0.22205816104882772,171.5,170.89035867616215,-0.3554759905760052,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-03,3476.0,0.22205816104882772,171.5,170.88521424687892,-0.35847565779655,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-04,3461.0,0.22037442140408936,170.75,170.09697846986936,-0.38244306303405223,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-05,3455.0,0.21976559215977207,170.5,169.78549462386883,-0.4190647367338249,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-06,3406.0,0.22047728303019998,168.25,167.64296934126997,-0.36079088186034186,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-07,3442.0,0.2068922411943767,170.25,168.30968691875458,-1.139684629219043,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-10,3320.0,0.21756030112678068,164.75,163.6198198091561,-0.685997080937118,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-11,3407.0,0.22382029134548911,168.75,167.92399145286842,-0.4894865464483431,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-12,3447.0,0.22448843624009757,170.675,169.73412302655004,-0.5512681842390357,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-13,3497.0,0.22504591636461807,173.05,172.00894537390113,-0.6015918093608111,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-14,3501.0,0.2249943391500096,173.175,172.1809957109406,-0.5739883291811197,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-17,3517.0,0.22508884015442052,173.925,172.89937167296443,-0.5896957464628872,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-18,3482.0,0.2230967510272319,172.3,171.2001187644551,-0.6383524292193261,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-19,3510.0,0.22338897448064543,173.55,172.47532981244163,-0.6192279962883217,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-20,3513.0,0.21628249327236213,173.675,172.09714609483996,-0.9085095178696154,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-21,3551.0,0.2161642573225064,175.425,173.78109675385204,-0.9370974753586838,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-24,3551.0,0.2161642573225064,175.425,173.776090346551,-0.9399513486954596,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-25,3536.0,0.21612119963319243,174.75,173.09644931868775,-0.9462378719955672,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-26,3578.0,0.21713441229036434,176.75,175.05128899201736,-0.9610811926351558,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-27,3634.0,0.21820294810583332,179.375,177.64071873782297,-0.9668466966840613,MC
JP294960325=,Nikkon Holdings,9072.T,2025-11-28,3697.0,0.21761548469492703,182.375,180.5116708948131,-1.0217020453389403,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-01,3667.0,0.2185579296433112,181.0,179.214529164592,-0.9864479753635392,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-02,3694.0,0.21851018344780124,182.25,180.44921829359947,-0.9880832408233351,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-03,3604.0,0.2243626468627394,178.0,176.72073400121496,-0.7186887633623796,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-04,3666.0,0.22545194040268812,180.875,179.58760752476286,-0.7117581065581982,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-05,3520.0,0.24175390841451025,174.0,174.18575233489008,0.10675421545407052,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-08,3496.0,0.2310613963476101,172.875,172.37288118919545,-0.2904519512969177,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-09,3425.0,0.23118490541204212,169.5,169.20787868513727,-0.17234295862107726,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-10,3451.0,0.22836730848794912,170.75,170.17428869157487,-0.3371662128404845,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-11,3423.0,0.22892094123428428,169.625,168.9606838214308,-0.39163813032819966,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-12,3464.0,0.23002277417358388,171.625,170.86047244399992,-0.4454639801894103,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-15,3423.0,0.23103006153892378,169.75,169.09660000905993,-0.3849189931900285,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-16,3399.0,0.2314094779833157,168.75,168.05344737381827,-0.4127719266262088,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-17,3438.0,0.2322035673576913,170.625,169.84101148782835,-0.4594804466940052,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-18,3465.0,0.23271995959086197,171.875,171.08212225070545,-0.4613106904986456,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-19,3477.0,0.2313722881226263,172.375,171.5210679640009,-0.4953920440893945,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-22,3457.0,0.23081974882396875,171.5,170.57511047785718,-0.5392941820074753,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-23,3450.0,0.22924534720094275,171.125,170.1637762981239,-0.5617085182621437,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-24,3453.0,0.22924939815179898,171.25,170.29472956333484,-0.5578221527971735,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-25,3453.0,0.22859390530623197,171.25,170.25111064103422,-0.5832930563303844,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-26,3424.0,0.2289681350469351,169.875,168.93868316010455,-0.5511798910348517,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-29,3410.0,0.22894371589883375,169.75,168.30271709044894,-0.8525967066574747,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-30,3406.0,0.2286456842878553,169.625,168.09963805365345,-0.8992553847289904,MC
JP294960325=,Nikkon Holdings,9072.T,2025-12-31,3406.0,0.2286456842878553,169.625,168.10081627066984,-0.8985607836876411,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-01,3406.0,0.2286456842878553,169.625,168.09891539561377,-0.8996814174716152,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-02,3406.0,0.2286456842878553,169.625,168.09701281780806,-0.9008030550873607,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-05,3462.0,0.22913796776726286,172.125,170.64385006208244,-0.8605083154205168,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-06,3460.0,0.22808560286591753,172.0,170.46334398749033,-0.8934046584358528,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-07,3431.0,0.22616428358602972,170.875,169.03712310094147,-1.0755680462668786,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-08,3456.0,0.22164427186397956,172.0,169.85814326119404,-1.2452655458174162,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-09,3500.0,0.21823623726315577,174.125,171.57922395625414,-1.4620393646781682,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-12,3500.0,0.21823623726315577,174.125,171.57391994331627,-1.465085459689149,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-13,3510.0,0.21802258030742935,174.625,171.9925494730258,-1.507487774931537,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-14,3455.0,0.21759554978492615,171.875,169.54071337663322,-1.3581303990497624,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-15,3460.0,0.21506306734481087,172.125,169.57092790699258,-1.4838472581016238,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-16,3548.0,0.2208412745077014,176.25,173.87486141676868,-1.347596359280181,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-19,3561.0,0.2208642282538918,176.875,174.4591290458981,-1.3658634369480736,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-20,3624.0,0.22336430833741608,179.875,177.45459051064375,-1.3456063874113944,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-21,3610.0,0.2235821895871971,179.25,176.89011704752184,-1.3165316331816788,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-22,3648.0,0.2184293676070324,181.125,178.27559307725642,-1.5731715239440072,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-23,3650.0,0.21769094768663863,181.375,178.3262599427675,-1.6809042355520294,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-26,3651.0,0.21520978994304657,181.375,178.1979706561741,-1.751635751247908,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-27,3650.0,0.20913255524731197,181.375,177.81857952054148,-1.960810739880647,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-28,3640.0,0.20092111426502632,180.875,176.90807652326956,-2.1931850596989317,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-29,3671.0,0.20130984407101143,182.375,178.3667238102695,-2.197821077302541,MC
JP294960325=,Nikkon Holdings,9072.T,2026-01-30,3665.0,0.20087590314884055,182.0,178.06762515875508,-2.1606455171675396,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-02,3640.0,0.20031944788619302,180.75,176.87861858488247,-2.141843106565713,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-03,3695.0,0.20209675664484583,183.375,179.50065854141783,-2.1127969780952505,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-04,3730.0,0.2027135672762196,185.0,181.13933005932276,-2.086848616582292,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-05,3737.0,0.20014769634789983,185.375,181.3586698383866,-2.166597524808313,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-06,3666.0,0.20362721419089747,182.0,178.2294794841789,-2.071714569132467,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-09,3716.0,0.19014313281698592,184.375,179.94676570970674,-2.4017541913454976,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-10,3763.0,0.18494594844035084,186.625,181.92834484652042,-2.5166270078926094,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-11,3763.0,0.18494594844035084,186.625,181.92729435257766,-2.517189898149947,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-12,3972.0,0.21257644621037905,196.75,192.83792814413746,-1.988346559523525,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-13,3948.0,0.2117752664017222,195.625,191.68467508095162,-2.014223600791504,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-16,3835.0,0.2209840707111014,190.125,186.881590993779,-1.7059350460070934,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-17,3954.0,0.22866932284745978,195.875,192.7713857541685,-1.5844871708137813,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-18,4038.0,0.23054181272400004,200.0,196.72651325927833,-1.636743370360833,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-19,4053.0,0.23027324154467974,200.75,197.41216856350366,-1.6626806657516036,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-20,3885.0,0.24756633366560657,192.5,190.8246898292207,-0.8702909978074349,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-23,3885.0,0.24756633366560657,192.5,190.81732614799344,-0.874116286756654,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-24,3905.0,0.2469629518111905,193.5,191.66127375209152,-0.9502461229501201,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-25,3920.0,0.24670892658043406,194.25,192.3216204755813,-0.9927307719015124,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-26,3897.0,0.2462896678913437,193.125,191.24820793231032,-0.9718017178975679,MC
JP294960325=,Nikkon Holdings,9072.T,2026-02-27,3950.0,0.24583723465136362,195.75,193.62279450539376,-1.086695016401657,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-02,3981.0,0.24403914299222842,197.25,194.91092129004102,-1.1858447198778113,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-03,3927.0,0.2451828507406756,194.625,192.5212329015772,-1.0809336408081147,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-04,3906.0,0.24519347776120692,193.625,191.57162565507753,-1.0604903007992121,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-05,4062.0,0.25143993536451187,201.25,199.08255659407192,-1.0769905122624013,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-06,4149.0,0.25261802102266256,205.5,203.14441558345717,-1.1462697890719344,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-09,3905.0,0.26949198170082495,193.5,193.19095651962235,-0.15971239296002748,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-10,3870.0,0.2698163723140254,191.75,191.62188302080213,-0.06681459149823718,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-11,4076.0,0.2844864816693019,201.75,201.99232678167468,0.12011240727369381,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-12,3987.0,0.2887905804510789,197.375,198.2894845761116,0.46332340778294634,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-13,3912.0,0.2912848308557475,193.75,195.1406466260045,0.7177530972926434,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-16,3932.0,0.29066244784475764,194.75,195.91150959554497,0.5964105753761081,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-17,4005.0,0.2910474131877139,198.375,199.23152776606887,0.43177203078455706,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-18,4185.0,0.3021837703813766,207.25,208.21470720129918,0.46547995237596,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-19,4069.0,0.3084291663260834,201.625,203.50599698990342,0.9329185318801849,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-20,4069.0,0.3084291663260834,201.625,203.50213063273708,0.9310009337815638,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-23,4047.0,0.30869910984226934,200.5,202.525440285346,1.0101946560329216,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-24,4240.0,0.3213920238052219,210.0,212.23992545171765,1.0666311674845967,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-25,4544.0,0.3475827900152552,223.779,228.20141556819692,1.9762424392802385,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-26,4838.0,0.3667889531732445,224.25,243.26375041117433,8.47881846652144,MC
JP294960325=,Nikkon Holdings,9072.T,2026-03-27,5279.0,0.40234613898326516,260.125,266.70649358813085,2.530127280396292,MC
